uuid,Площадь,Кол-во Комнат,Этаж Квартиры,Ремонт,Экспозиция,Год Постройки,Год Ввода в Эксплуатацию,Этажей в Доме,Общая Площадь Дома,Материал Перекрытий,Материал Стен,Газ,Район,Почтовый Индекс,Широта,Долгота,Цена за квадрат
050593d6-0176-4492-826c-0d92d9420d39,60,4,2,0,1910,1967.0,1967.0,5.0,5266.7,1,3,3,2,420078.0,55.819853,48.897116,72562
17df7819-8ac5-49a7-817e-8a026af7a3f8,51,2,1,1,1608,1993.0,1993.0,10.0,9781.7,1,3,3,2,420078.0,55.818736,48.888384,99020
f24bb548-4a61-40fb-9dbc-6e895552d2d8,85,3,12,2,1674,2018.0,2018.0,19.0,6215.795935044526,1,4,2,2,420106.0,55.866667,48.875798,84694
96b5ddbc-67ce-4a65-857b-4b4034a98744,56,3,2,3,1433,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.729518,49.097691,52679
80cf1056-4d1d-4f1a-9db9-f29403a7e2b2,17,1,3,2,1849,1979.0,1979.0,9.0,7640.6,1,3,0,6,420075.0,55.85989455,49.23111514090186,111446
30917c43-c49a-435f-9b54-e736a36b14a9,195,3,9,0,1519,2015.0,2015.0,12.0,6215.795935044526,1,4,1,4,420124.0,55.823378,49.14585,105020
14c64f2a-6090-4739-8c1a-1464e4295c8c,68,3,6,2,1762,1991.0,1991.0,10.0,20269.5,1,3,3,0,420098.0,55.870915,49.093496,96309
1346e303-9570-4353-8ee5-8d8e647bbd4e,56,3,4,2,1911,1966.0,1966.0,5.0,5546.7,1,7,2,2,420033.0,55.822847,49.044808,112482
a2641739-1794-40e7-bfe7-88753c7d01a5,59,3,1,2,1547,1974.0,1974.0,5.0,5233.0,1,7,3,5,420138.0,55.747809,49.198887,111205
980baa94-d17c-4ba9-8c8a-ac31041654f6,119,2,6,1,1547,1999.0,1999.0,9.0,9854.6,1,3,1,6,420087.0,55.76779595,49.17666052158964,104832
f1f0f121-d140-4e6c-b6bf-e3791eb8e14e,30,1,2,2,1433,1976.0,1976.0,2.0,1127.1,1,8,3,2,420076.0,55.848594,48.909503,101974
c6ead293-6980-4037-b0e3-3864312db357,91,3,7,2,1608,2000.0,2000.0,17.0,91887.56,1,4,2,6,420140.0,55.763807,49.220608,105611
78931689-29df-46fa-ab6a-71c7deec7969,52,2,4,2,1479,1932.0,1932.0,4.0,4840.36,1,3,3,2,420102.0,55.814548,49.061211,92308
34be8599-210e-4a7c-b448-179072a72960,120,4,6,1,1911,1995.0,1995.0,10.0,21387.99,0,2,3,5,420010.0,55.746132,49.189867,108333
c745cd03-4661-4763-93a0-56d3760a2e48,58,3,2,2,1518,1983.0,1983.0,5.0,7448.5,1,3,3,2,420076.0,55.847098,48.908326,92708
28bf6b2e-c74a-4ec3-8fe9-488d05c0c70d,31,2,5,2,1546,1974.0,1974.0,5.0,2384.8,1,3,3,3,420085.0,55.862666,49.018199,84395
6e472639-de11-4c11-bb66-fe15842a83ea,139,4,6,2,1433,1995.0,1995.0,6.0,5922.45,1,3,3,3,420057.0,55.83523,49.083938,96976
28965446-e5d4-41ff-aa85-c5bdcf1e2045,51,3,2,0,1911,1976.0,1976.0,5.0,4652.1,1,3,3,3,420006.0,55.843394,49.048949,106445
9e735153-341c-4732-aba4-99251fd1d497,196,5,6,1,1633,1996.0,1996.0,9.0,9871.2,1,3,1,5,420141.0,55.755642,49.22244,94206
d63d2bcc-7568-418f-b00f-00c935a64ed8,160,5,5,1,1617,2003.0,2003.0,6.0,8366.3,1,3,2,6,420061.0,55.804602,49.182573,109375
324fab29-64eb-4987-b28f-b579282a096d,42,2,2,2,1701,1947.0,1947.0,3.0,2544.55,0,2,3,0,420036.0,55.85483,49.07827,108173
80130d90-c110-4ee1-86f2-2fc4cb6de4f9,76,3,1,0,1911,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.819302,49.259083,99193
cc1a8b97-5b7c-4e13-b881-02f3c493b38c,68,3,7,0,1434,1984.0,1984.0,9.0,7708.6,1,3,3,3,420034.0,55.822033,49.084073,103397
57244912-af47-473a-9714-bfdd54bc25d7,53,2,6,2,1374,2022.0,2022.0,10.0,5637.8,1,4,2,2,420076.0,55.85865,48.905667,100379
2c2a59d8-f681-41e5-a65f-871ce65eea57,65,2,6,2,1883,2018.0,2018.0,20.0,6215.795935044526,1,4,2,2,420106.0,55.867662,48.880119,101682
29dc91a8-f31d-461b-91d1-f94afbb42153,58,3,3,2,1406,1970.0,1970.0,5.0,6215.795935044526,1,3,2,5,420054.0,55.744247,49.142023,94291
6c136787-8e83-4b78-8e94-2ab27421c7f7,86,4,6,3,1385,1992.0,1992.0,9.0,6972.6,1,7,3,6,420140.0,55.767372,49.221982,104651
05dc84cd-cc01-4b67-9dcb-34d2893781f5,19,1,2,1,1373,1980.0,1980.0,9.0,4938.7,1,3,2,2,420078.0,55.821785,48.89151,84211
a0202f20-98e0-4776-a7d1-0ce0bc8ab46e,61,2,16,2,1883,2017.0,2017.0,20.0,6215.795935044526,1,0,2,2,420106.0,55.865692,48.871352,112745
620f3aab-a180-4d81-8e86-55b8724ec35d,87,3,13,3,1372,2016.0,2016.0,20.0,21925.6,1,3,2,2,420106.0,55.864141,48.879544,77278
c5e535d5-1440-4364-8521-a389f772d8fb,50,2,5,2,1609,1983.0,1983.0,5.0,4126.0,1,3,1,0,420037.0,55.871486,49.081773,108566
05667672-9810-4316-8567-f8b42010fcdc,57,3,1,2,1867,1937.0,1937.0,2.0,695.5,1,3,3,3,420039.0,55.840826,49.06722,103509
7e0aff7d-86a4-4554-8182-4b862781b3df,56,3,5,2,1496,1960.0,1960.0,5.0,5175.7,1,2,3,4,420044.0,55.834603,49.090738,101768
bf46ab55-c9ad-429f-b332-a8ec232b596f,44,2,2,0,1609,1963.0,1963.0,4.0,2996.32,1,3,3,6,420071.0,55.866051,49.21635,95023
739dd730-d642-4b70-afa7-090e08aa1da1,46,2,1,0,1890,1967.0,1967.0,5.0,3687.7,1,7,3,3,420085.0,55.866298,49.017427,95652
e83f96fa-790f-49b1-8e6b-4d041c57d2b6,63,2,4,2,1373,2017.0,2017.0,20.0,6215.795935044526,1,0,2,2,420106.0,55.865692,48.871352,82643
d5ee8318-87ff-412a-9cf2-7f9948e7e837,82,3,1,2,1727,1957.0,1957.0,2.0,1146.07,0,2,3,4,420044.0,55.835918,49.091807,99635
d3dc2371-c21b-469e-a355-fbbfe731c3aa,46,2,5,2,1373,1964.0,1964.0,5.0,3679.5,0,2,3,4,420094.0,55.839572,49.102857,104239
2ff914d3-83a7-4e53-a1fe-977aebda658b,59,3,5,1,1880,1971.0,1971.0,5.0,4602.4,1,7,3,6,420061.0,55.796962,49.192068,105085
8009cdb8-f439-48f1-a876-631275bdffd9,60,3,4,2,1579,1974.0,1974.0,5.0,3636.5,1,7,3,5,420138.0,55.749927,49.19744,105960
444a1ecc-7fe5-4b6e-921e-b08d02069799,90,4,8,1,1373,2000.0,2000.0,9.0,16528.76,1,7,3,6,420100.0,55.788095,49.221084,103982
3be04fd7-e47d-4dd7-b34d-157cb64c6d43,54,2,6,2,1406,1944.0,1944.0,5.0,12225.3,1,3,3,0,420036.0,55.852172,49.081171,96278
b28aa245-0d9f-4474-ae10-74e6747a7c48,58,3,3,2,1911,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.806596,49.269674,107759
d6e2426b-017c-4f42-91cb-745c610271ce,60,3,3,3,1373,1973.0,1973.0,5.0,3668.0,1,7,3,3,420102.0,55.827555,49.067499,108985
5b46b630-3bcc-44c5-bb03-1e589a3cb3d2,66,3,2,2,1883,1987.0,1987.0,3.0,6215.795935044526,1,3,1,0,420036.0,55.857988,49.056063,83079
32fad764-1d6b-4829-b72c-1ced0a64e869,52,2,1,1,1394,1978.0,1978.0,5.0,3428.4,1,3,3,6,420071.0,55.869112,49.22651,110476
8a16d5f6-26c3-4081-a8ef-a7e11a706972,37,1,2,2,1609,1985.0,1985.0,5.0,3271.0,1,3,3,2,420078.0,55.821704,48.893055,84011
7acd092e-1d06-49af-b0b7-780f046073c1,33,1,4,2,1789,1984.0,1984.0,5.0,7948.3,1,8,3,2,420076.0,55.846431,48.902173,105505
f7eb0400-12d8-4ecc-b27e-3f8cf0cf1d3c,86,4,2,0,1637,1978.0,1978.0,9.0,7712.5,1,8,3,5,420139.0,55.744541,49.22456,97776
0d103e82-3806-4dda-94d0-1a5a41ad77f0,90,4,5,3,1433,1986.0,1986.0,9.0,6427.4,1,7,3,5,420138.0,55.746765,49.211481,108306
eae1335c-5a56-4dd1-9397-e559d49ed921,82,3,2,1,1608,1952.0,1952.0,3.0,2372.3,1,3,3,3,420057.0,55.837525,49.08763,109622
09674aa7-91b8-40a3-8ea9-683ce167a531,80,3,10,2,1911,2022.0,2022.0,10.0,6215.795935044526,1,2,2,2,420076.0,55.857695,48.910159,110553
f84f08d9-b8d0-4956-8bf2-4b41c233224f,87,3,4,1,1911,2011.0,2011.0,4.0,6248.388071373235,1,3,0,6,420125.0,55.806105,49.267967,112644
fc240123-b86a-4367-9ef7-714b38c2e95c,81,3,10,1,1608,2004.0,2004.0,10.0,15392.7,1,7,3,2,420078.0,55.819767,48.889309,92478
b35df84d-8915-4198-8d55-b65d1292d426,91,3,5,2,1730,1999.0,1999.0,10.0,6215.795935044525,1,2,3,6,420100.0,55.781134,49.235565,103410
8f8149b4-9345-4f22-ac6e-c67062239159,49,2,2,2,1373,1953.0,1953.0,3.0,2295.0,0,3,3,6,420075.0,55.869107,49.22827,92837
97bd72b6-bb7f-4074-a170-b008f6375981,48,1,1,2,1398,2010.0,2010.0,16.0,9151.0,1,7,2,2,420076.0,55.847614,48.902532,100418
f3241fae-f79b-45d4-9fe0-bc0b3a5efe4e,42,2,5,2,1408,1964.0,1964.0,5.0,3025.5,1,3,3,6,420071.0,55.866697,49.221946,100239
e811c70c-3329-4fbc-8cff-9d2253db5ef1,60,2,5,0,1373,2021.0,2021.0,20.0,6215.795935044526,1,2,2,5,420064.0,55.68124,49.200746,111279
44dd1325-acee-4ff7-9e92-b7de01d4b861,47,2,2,2,1480,1968.0,1968.0,5.0,4788.4,1,7,3,2,420033.0,55.824152,49.05415,108650
a9cf1544-b667-432d-a787-775102f569a4,53,2,9,2,1536,1979.0,1979.0,9.0,8943.45,1,2,3,5,420141.0,55.754598,49.22439,108159
6c8e3c70-a7cb-41b9-97f6-abd7404f1375,82,3,2,1,1911,1942.0,1942.0,4.0,1486.2,1,3,3,3,420080.0,55.83519,49.081899,111515
03c0dfb0-cf2c-484d-ad3c-33186952078f,58,3,1,2,1372,1962.0,1962.0,5.0,5765.4,0,2,3,4,420057.0,55.838703,49.097134,105852
f10f0cc2-6edf-4a32-b31c-5490888ecc58,57,2,1,2,1818,1994.0,1994.0,5.0,7442.2,1,3,3,3,420006.0,55.841321,49.048922,87566
6d768c53-e649-44a5-b64a-21aabeaebd57,110,3,4,0,1693,1999.0,1999.0,5.0,1551.8,4,3,1,5,420138.0,55.741769,49.208912,84545
5ffc0fd2-f5ea-4c7e-8b07-e0786a7ac461,46,2,2,2,1761,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.745083,49.142436,95238
08b1cd32-d380-4fd0-b482-f5687d4cb994,61,3,7,0,1373,1981.0,1981.0,9.0,11354.51,1,2,3,6,420141.0,55.757222,49.233049,100490
2999fefb-3167-45ee-8c24-4112e30444d2,82,3,18,2,1372,2015.0,2015.0,20.0,28415.7,1,8,2,2,420106.0,55.864278,48.875924,82317
c239e022-0118-46aa-b3d4-3f6e85613a0e,60,3,2,2,1497,1971.0,1971.0,2.0,1756.8,1,7,3,2,420076.0,55.850257,48.910051,80134
05df8271-a7b3-470d-8be0-3fbb3fef97b0,46,2,5,2,1632,1962.0,1962.0,5.0,5692.8,1,8,3,2,420032.0,55.809302,49.07897,108715
f28c442d-5cfd-413b-b0ec-677f23b24628,80,3,10,2,1480,2021.0,2022.0,10.0,6215.795935044526,1,7,2,2,420076.0,55.85823,48.909045,94645
35960e12-0e17-4eef-a4bf-2293d3abc0f6,61,3,4,2,1497,1971.0,1971.0,5.0,5436.79,1,2,2,0,420037.0,55.854805,49.072314,106557
5df8985a-0f1d-4d3d-a2c1-87e133dea08d,54,3,1,0,1817,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.81044,49.189984,96118
04647dde-a815-4433-940f-3f092f5c7df0,61,3,8,0,1401,1991.0,1991.0,9.0,12468.3,1,3,3,6,420088.0,55.809803,49.199524,111658
6710f6e4-d324-46c2-9d57-7b306707ee48,39,1,3,2,1546,2015.0,2016.0,20.0,25850.0,1,3,2,2,420106.0,55.864914,48.884629,110825
6aba07e9-630c-4407-8f10-6a29f92d0f52,62,2,13,2,1374,2017.0,2017.0,20.0,6215.795935044526,1,0,2,2,420106.0,55.865692,48.871352,96457
6f338e5e-be40-4866-bfa2-8e2946d7ae4d,21,1,1,2,1434,1955.0,1955.0,2.0,1178.6,0,3,3,6,420071.0,55.868536,49.218721,98592
dbca812f-1365-44cc-a78f-866f24e8fa26,50,2,5,3,1674,1983.0,1983.0,5.0,4126.0,1,3,1,0,420037.0,55.871486,49.081773,107570
937b4746-bcf0-4ca4-8e39-a27efa02338c,91,3,7,2,1663,2000.0,2000.0,17.0,91887.56,1,4,2,6,420140.0,55.763807,49.220608,102423
9eaaa332-c894-4302-88ee-62003f93388b,46,2,1,2,1408,1976.0,1976.0,5.0,4652.1,1,3,3,3,420006.0,55.843394,49.048949,91398
4302921a-812d-4e2a-8a07-ffd99be9d1b7,69,3,3,0,1433,1992.0,1992.0,9.0,13735.0,1,8,3,5,420138.0,55.746689,49.212855,103324
d823c50d-f011-4a78-b6a2-1b002cbe6ca3,33,1,5,3,1546,1984.0,1984.0,5.0,7948.3,1,8,3,2,420076.0,55.846431,48.902173,110092
f5f5a23f-e494-4ceb-b4da-c7207070ca2c,26,1,2,2,1372,1961.0,1961.0,2.0,1789.02,0,2,3,1,420049.0,55.769099,49.165595,109157
f6500dd7-6f75-45e3-8265-a078bd8987f8,60,3,1,2,1401,1967.0,1967.0,5.0,4548.73,0,2,3,1,420107.0,55.77312,49.13216,100000
9c92613a-1077-4a8c-836a-8e3e023e1b8f,61,3,5,2,1373,1968.0,1968.0,5.0,5533.5,1,3,3,2,420078.0,55.819697,48.895795,89577
0e80da4f-a539-45e0-9196-48064985616e,53,3,4,2,1374,1966.0,1966.0,5.0,3066.8,1,3,3,6,420075.0,55.86692,49.234451,103774
1e900637-6280-4442-942e-c4d49ffe4745,60,2,1,1,1789,1994.0,1994.0,5.0,7442.2,1,3,3,3,420006.0,55.841321,49.048922,86667
5933d620-aaed-4ced-9b73-2bb678ebd763,67,3,4,1,1608,2006.0,2007.0,10.0,11857.4,1,7,3,2,420078.0,55.820389,48.890243,91045
646d2fff-fccb-438c-aee5-0e9c3fd2a704,52,2,5,0,1852,1983.0,1983.0,5.0,5513.1,1,3,3,2,420079.0,55.806348,48.946379,78641
5ec96d11-ead5-487a-b250-b722a85a45fa,19,1,3,2,1407,1983.0,1983.0,5.0,3483.1,1,3,2,5,420054.0,55.757713,49.128189,112903
7234c0a1-1f7f-4e4e-9981-512b6aec76e7,36,1,7,0,1435,2022.0,2022.0,26.0,6215.795935044526,1,2,2,2,420076.0,55.843298,48.905497,106354
f38ff3af-1d35-4537-906b-2e6aaec36368,57,2,6,2,1658,2006.0,2007.0,10.0,11857.4,1,7,3,2,420078.0,55.820389,48.890243,105079
545fb935-84b8-4d25-8a8f-ab597c791654,53,2,6,1,1808,1976.0,1976.0,5.0,8142.8,1,2,3,4,420066.0,55.828652,49.100314,113208
8bf17c0d-3b25-4912-bfe3-59034d15d43a,61,3,5,1,1547,1972.0,1972.0,5.0,5702.2,0,2,3,4,420136.0,55.834633,49.124183,111842
bb701207-8dcf-43b3-9b3b-4700f9ff1279,46,2,1,2,1869,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.809014,49.269171,103486
a93befbe-5b40-4267-9b97-fd76b3ef7f87,122,4,2,0,1789,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.813587,49.201617,78689
e2c2303a-a853-443f-b50d-e58538febb13,29,1,5,2,1480,1978.0,1978.0,5.0,4616.6,1,2,3,0,420037.0,55.87044,49.081351,111684
d817a982-3809-4707-8cda-30c012ef83d2,67,3,1,1,1497,1998.0,1998.0,9.0,6215.795935044526,1,3,3,6,420087.0,55.770163,49.266018,68657
2cf091a1-da57-4f62-add6-aa3daffb041c,35,2,3,2,1671,1961.0,1961.0,5.0,4914.05,0,2,3,5,420054.0,55.746182,49.143937,97143
405c9735-1386-470a-8437-60ffe78e0105,43,2,5,0,1546,1967.0,1967.0,5.0,4158.8,1,3,3,6,420071.0,55.865243,49.223959,92356
e87e0a95-3729-4cee-9d38-8119acd3f12d,78,3,2,1,1579,1999.0,1999.0,5.0,7531.21,1,3,3,2,420076.0,55.847639,48.903512,78406
6f8bb5e9-b784-47d1-9403-1a48477b51f5,55,3,1,0,1850,1929.0,1929.0,3.0,1566.7,0,3,3,2,420030.0,55.801,49.054473,100714
5db384b3-75c7-4a52-8981-5a53853c1eda,64,2,8,2,1373,2017.0,2017.0,20.0,6215.795935044526,1,4,2,2,420106.0,55.868359,48.883443,84882
392f331b-da18-4c3c-a946-46999993767f,58,3,5,2,1372,1970.0,1970.0,5.0,3635.5,0,2,3,4,420066.0,55.828314,49.098859,112931
b5e59f26-a669-4c92-827f-296e8e0254ab,90,4,5,0,1518,1986.0,1986.0,9.0,6427.4,1,7,3,5,420138.0,55.746765,49.211481,101883
b5385b16-46b6-4f0b-837f-34267488569f,52,2,1,0,1789,1987.0,1987.0,9.0,5738.4,1,3,3,2,420078.0,55.819039,48.887081,95192
09bd1617-8f53-45f0-8326-40757b1dcdd2,46,2,2,2,1882,1977.0,1977.0,9.0,7430.9,1,3,3,3,420006.0,55.842443,49.0348,110870
fed449ad-99d5-4be9-8cdb-0709bcc923f8,46,2,2,2,1645,1982.0,1982.0,5.0,4586.0,1,3,3,2,420078.0,55.819874,48.899002,103268
1d80ac51-00ca-4f8f-ae56-ac20116c960d,28,1,4,2,1700,1982.0,1982.0,5.0,4473.2,1,3,3,6,420056.0,55.833476,49.201698,106786
7f81bb7e-ec95-4b90-8226-80d92e34d9e6,56,3,1,2,1676,1989.0,1989.0,5.0,6215.795935044526,1,3,1,2,420032.0,55.808417,49.080165,106365
b2192ee1-6245-4d6c-982a-6b60637dd969,78,3,17,2,1372,2017.0,2017.0,20.0,8907.6,1,7,2,2,420106.0,55.8634332,48.87910634957731,90206
41dad77d-faa5-4d66-817f-e83c2c867a27,29,2,1,0,1818,1970.0,1970.0,5.0,4527.2,1,7,3,6,420071.0,55.860135,49.229321,68966
9e011a6f-cd99-43a4-a4bf-39bfab0a139c,69,3,2,2,1372,1988.0,1988.0,9.0,8607.5,0,2,3,5,420138.0,55.745103,49.203728,109579
aac813fd-6bf1-4719-90fc-1055ae19bc3f,40,1,12,2,1372,2017.0,2017.0,18.0,6215.795935044526,1,4,2,2,420106.0,55.867228,48.877945,105000
9927a3f9-1376-4747-9239-c3b644b9690b,36,1,9,0,1731,1995.0,1995.0,9.0,6718.2,1,3,3,2,420078.0,55.821472,48.891097,91667
2f509ac4-aada-4e3d-8100-abeed274f242,82,3,1,2,1911,1957.0,1957.0,2.0,1146.07,0,2,3,4,420044.0,55.835918,49.091807,99635
2a006e39-0490-4772-b53d-82e71751f52e,58,3,5,2,1729,1968.0,1968.0,5.0,3718.4,0,2,3,6,420087.0,55.758402,49.167419,106540
a5c29dca-782a-418c-bf0f-1a08f06f537e,10,1,5,2,1853,1998.0,1998.0,9.0,6215.795935044526,1,3,3,0,420087.0,55.878172,49.141592,80000
d5618d3a-d2ee-454e-b83d-91d67682b4e5,70,3,1,1,1637,1940.0,1940.0,2.0,627.4,0,3,3,6,420075.0,55.869708,49.2281,99714
7a6b0480-79cf-4b00-ad2f-39775b983816,57,3,4,2,1678,1964.0,1964.0,5.0,2682.8,1,3,3,2,420078.0,55.821568,48.895373,104720
afdf5fc5-d38f-42a8-9d34-d0803c386b30,64,2,18,1,1673,2016.0,2016.0,20.0,21620.7,1,3,2,2,420106.0,55.86454,48.872124,92868
13b48616-480e-40f8-948b-0716ffa541f1,66,3,9,0,1731,1977.0,1977.0,9.0,12285.13,1,7,3,5,420110.0,55.753696,49.206136,108333
16c9dea6-3fb3-47fa-9ed6-6ec7ca57f3ed,45,2,1,2,1731,1959.0,1959.0,2.0,951.9,0,3,3,6,420088.0,55.810036,49.195617,104191
115c9c68-f69c-4e51-bacc-b96a90156ad7,32,1,4,0,1815,1964.0,1964.0,5.0,2801.2,1,7,3,3,420085.0,55.869122,49.016879,102167
ed312785-23d8-4208-a490-850e21267716,30,1,3,2,1435,1963.0,1963.0,5.0,2683.78,1,3,3,2,420077.0,55.819009,48.886039,108642
29020b9a-4f2e-4a7b-9633-df8a19953a35,41,1,2,2,1620,2017.0,2017.0,18.0,6215.795935044526,1,4,2,2,420106.0,55.867228,48.877945,94407
112e49c5-a7f0-40a2-b81c-ccec5119b5d3,70,2,2,1,1546,2009.0,2013.0,5.0,6215.795935044526,1,7,3,6,420125.0,55.809889,49.267536,92990
c6fd9b06-0d57-4980-8b12-511323233dfd,43,2,2,2,1789,1961.0,1961.0,2.0,1060.34,1,3,3,6,420071.0,55.862404,49.226366,112412
6a29f944-4833-4515-a7a8-d6c0c4633aa7,80,4,1,2,1395,1984.0,1984.0,9.0,19789.0,1,2,3,4,420094.0,55.83808365,49.11854368772731,112782
a5852dfa-64fd-431a-903c-14d3cd5ff1bf,45,2,5,0,1701,1975.0,1975.0,5.0,3545.4,1,7,3,3,420006.0,55.84214,49.036291,99778
02e1ece7-9af1-4d33-b4ad-10bf0ef893cc,58,3,4,0,1729,1968.0,1968.0,5.0,7072.1,1,8,3,6,420087.0,55.760302,49.169844,105146
50f58560-bf56-4b75-b2a3-14d95621e9a3,42,2,1,0,1579,1959.0,1959.0,2.0,668.1,0,3,3,6,420087.0,55.765833,49.175503,82742
585b7739-a0fd-4cee-81c6-fdbc8399caf9,66,3,3,2,1762,1976.0,1976.0,9.0,10678.78,1,2,3,0,420036.0,55.854527,49.068945,106061
30b6ac4d-8e36-4c7b-8bb7-a61af572dc83,79,3,3,2,1789,1940.0,1940.0,4.0,6215.795935044526,0,3,3,2,420032.0,55.815559,49.057411,107459
7846ce25-910c-4e2a-b556-c6700b9eb6de,38,1,16,2,1680,2017.0,2017.0,20.0,6215.795935044526,1,0,2,2,420106.0,55.865692,48.871352,110818
f9cdf25b-5b66-41e0-a0fc-0fb8e5868528,209,3,5,0,1679,2005.0,2005.0,6.0,7145.4,1,2,3,5,420141.0,55.747145,49.246021,34433
85e9e967-d802-4d0a-9cb3-c5744f398906,94,4,1,2,1377,2008.0,2009.0,10.0,8997.0,1,7,3,6,420100.0,55.785625,49.234855,96139
81f13d33-44a5-4b92-ad96-4ea1c6fb021d,55,2,2,1,1433,1989.0,1989.0,5.0,5901.1,1,3,3,2,420078.0,55.821325,48.90556,104015
724ac159-4a9b-401a-8109-525a08bf18d3,48,2,1,3,1658,1996.0,1996.0,10.0,6215.795935044526,1,3,1,5,420054.0,55.734182,49.146659,108125
e58a251d-374f-4d47-9c40-0a4985bd1edb,78,3,6,2,1372,2013.0,2013.0,9.0,7354.74,1,3,3,2,420077.0,55.818543,48.877613,82051
1badca37-dc1c-4114-ba0d-73670fa9511f,163,4,6,2,1518,1999.0,1999.0,9.0,9854.6,1,3,1,6,420087.0,55.76779595,49.17666052158964,96754
3c13faa0-d871-4b6c-a89d-18036e5da44f,44,2,2,0,1761,1962.0,1962.0,4.0,2241.9,1,3,3,6,420071.0,55.86897,49.224138,94064
a53710b2-3eb4-44b3-9b52-cd1b1b72d208,45,2,3,2,1867,1961.0,1961.0,3.0,1337.64,1,3,3,3,420095.0,55.831079,49.057689,112222
c2da318e-012b-4e98-9434-8ec3c5968f84,179,4,19,0,1659,2012.0,2012.0,20.0,10354.8,1,4,2,5,420059.0,55.752308,49.161894,111173
e1d69de3-719c-4597-8c4c-75302dfdc6ed,56,3,2,1,1609,1992.0,1992.0,3.0,6215.795935044526,1,7,1,6,420075.0,55.876678,49.246614,107335
992c1470-cf22-4837-a163-bcc377f9f06f,64,2,12,0,1852,2003.0,2003.0,16.0,6628.2,1,7,3,6,420025.0,55.79137,49.224632,113281
1417e6ed-ad8c-4758-9a42-bfb52399e634,83,3,11,2,1372,2000.0,2000.0,17.0,91887.56,1,4,2,6,420140.0,55.763807,49.220608,96325
3ca62c0f-7ce7-4ad3-b332-3c80cac21d67,58,3,4,3,1372,1970.0,1970.0,5.0,5058.08,1,2,3,0,420036.0,55.853991,49.068739,98276
404f8a63-ac64-4c10-b371-be62c4f308a3,53,2,5,2,1679,1988.0,1988.0,9.0,14737.5,1,7,3,4,420136.0,55.84213,49.130138,113189
1ca005e7-c400-4483-acd1-415be6bb6a91,55,3,5,0,1679,1966.0,1966.0,5.0,3914.4,1,3,3,2,420078.0,55.820046,48.885878,80325
ca9589eb-a19f-45a7-9b2d-3536a78af2b4,64,3,4,0,1406,1973.0,1973.0,5.0,4292.8,1,3,3,6,420045.0,55.790717,49.172296,93574
a40185a1-aae4-4fc3-b4d9-798ffd7f97a7,69,3,5,0,1519,1976.0,1976.0,9.0,14260.9,1,7,3,5,420110.0,55.752136,49.210008,105615
c9e3953a-3318-4316-a2b6-d18fd571d240,85,3,3,2,1608,2019.0,2019.0,19.0,6215.795935044526,1,0,2,2,420076.0,55.852874,48.897062,99882
6c64ed53-6125-48c0-bc9a-7b1773f6e925,24,2,3,2,1679,1978.0,1978.0,5.0,6215.795935044526,1,3,1,5,420054.0,55.744115,49.108489,104603
6ee3386e-ec02-444f-bb3c-394ca5b6e9ef,42,1,5,2,1547,1969.0,1969.0,5.0,5430.8,1,7,3,2,420032.0,55.807678,49.080426,104762
c18501f8-0b81-48d1-8fbc-34213d4279e3,41,2,5,2,1406,1961.0,1961.0,5.0,4346.8,1,3,3,2,420004.0,55.826008,49.030291,113054
ae625eb0-c142-40d0-b09f-f1b07f4c0025,63,3,4,0,1579,1973.0,1973.0,5.0,4292.8,1,3,3,6,420045.0,55.790717,49.172296,99369
0744b095-611c-4c7d-9936-8457f7f07d52,75,3,1,2,1390,1972.0,1972.0,5.0,2661.0,1,2,3,5,420110.0,55.75551,49.205489,81600
af80f762-3bae-4b34-97e0-67326219adaa,43,1,15,1,1609,2015.0,2015.0,20.0,28415.7,1,8,2,2,420106.0,55.864278,48.875924,112212
c75390f5-f335-4390-ac3e-68f2f2e29dcc,62,2,13,2,1686,1998.0,1998.0,9.0,6215.795935044526,1,3,3,2,420087.0,55.867228,48.877945,87662
b17cfa39-89d6-40f3-9137-2622c3d66c87,17,1,5,1,1401,1968.0,1968.0,5.0,2519.0,1,3,3,3,420085.0,55.862853,49.016295,80357
654ab04f-f752-400d-91af-694a132d3f9a,53,3,1,2,1372,1954.0,1954.0,2.0,914.63,0,3,3,6,420071.0,55.868834,49.22227,81461
a6639034-d23c-49dd-9b13-cc3fa26a6199,66,3,9,0,1408,1984.0,1984.0,9.0,30721.5,1,2,3,5,420139.0,55.747647,49.229977,96651
155d3509-db18-4df2-8915-bc2d03308e80,236,4,5,1,1789,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.742113,49.207744,78224
2ad0ca03-ef29-4e3a-ae87-9dd71d411c0f,46,2,1,2,1850,1962.0,1962.0,5.0,5973.5,0,2,3,4,420057.0,55.842448,49.090738,112826
