uuid,Короткий Адрес,Площадь,Кол-во Комнат,Этаж Квартиры,Ремонт,Экспозиция
72b501c4-716e-4b65-a234-ddb44f566ad4,"Стадионная, 2А",54,2,9,Косметический,1905
f7578055-e97b-47dc-bc00-82c912b92b37,"Ф.Амирхана, 24",50,2,4,Евроремонт,1374
8473c803-8e88-4ced-8323-744712428196,"Молодежная, 10",18,1,4,Евроремонт,1580
3b64a092-d63b-4524-8019-c287e53f57b3,"Дубравная, 29А",48,1,1,Косметический,1546
2d0238d2-f6e3-4a0a-b2ae-6c7162b0700a,"Ф.Амирхана, 32",69,3,6,Косметический,1853
353ae5a1-b084-46b2-8695-ee2700f9bd4f,"Чапаева, 26",38,1,5,Косметический,1372
4e1eaea7-baf9-424f-8eea-3b7e84e78e55,"Победы, 17",53,2,8,Косметический,1434
f732f6c7-1c54-4645-97ca-1d5be9df1760,"Даурская, 34Б",98,3,24,Нет информации,1398
1d801aae-f3fb-4048-8244-567b9cd40654,"Губкина, 12Б",123,3,19,Без отделки,1579
ab9c9eff-f6e8-47ab-8ac0-79066c103a71,"Гудованцева, 29",22,1,2,Косметический,1402
3c93fbb6-9c7f-46eb-8d13-4d4c7c8528f8,"Рабочей Молодежи, 11",42,2,4,Косметический,1883
c159e200-21b4-47f0-8763-16c7c3d98bad,"Светлая Долина Жилой Комплекс, 2-4",32,1,16,Без отделки,1372
b5e2ff65-be84-4636-8e8a-d1e1b6f83041,"Вагапова, 24/16",37,1,1,Косметический,1789
f84cf0ba-060c-4713-b980-d8a7d60057da,"Камая, 10 К4",58,2,15,Нет информации,1373
fe99cf73-cb44-4506-9bfd-834cecd95907,"Нежметдинова, 11 К5",36,1,12,Без отделки,1372
d738827a-d5da-41a1-9321-12513ab9a46a,"Ибрагимова, 61А",54,2,13,Косметический,1637
d0d645b3-02e1-4ea6-a570-9f6058e4e492,"Глушко, 22Г",52,1,17,Косметический,1911
3423eeac-8854-49aa-a32e-3a124aeb7ee9,"Державина, 4 К1",36,1,10,Евроремонт,1911
48cf9088-2755-4ce7-b18a-00b26c9013ec,"Восстания, 18",35,1,5,Косметический,1547
7ddfa65e-874d-4949-92ea-4cb9d82cb2e4,"Ахтямова, 24",32,1,4,Косметический,1731
c779bd95-d339-4822-a447-a9f3c2a37677,"Красной Позиции, 9",43,2,2,Евроремонт,1853
2fa99cfa-ffe6-4693-8ca6-02875bee0df2,"Сафиуллина, 26",57,2,2,Косметический,1663
9a0ff566-8630-465e-82a1-02aba04a9e4b,"Гарифьянова, 25",13,1,4,Евроремонт,1616
78697113-b0ac-4abe-bf4d-48d17c52ea21,"Восстания, 129",43,1,9,Косметический,1372
48bdd54c-7071-4061-b4c7-b8cbcff330b5,"Гастелло, 7",100,2,8,Косметический,1744
0f557e58-8091-4050-9b59-48fc571860bd,"Адоратского, 33",38,1,5,Косметический,1632
a3fec595-07bd-40e1-afe5-f65998455c20,"Фаттаха, 21/1",40,1,12,Косметический,1761
752e74ff-d4a3-4e51-8356-fab22354b0d0,"Декабристов, 104",42,2,4,Косметический,1910
2a8dd94c-76be-4ac3-8d99-d6bf00760455,"Ямашева, 84",38,1,9,Косметический,1911
141900cd-6214-4787-8696-ec35e1568328,"Победы, 30 К4",50,2,7,Косметический,1911
68c67164-a8b0-49c4-bb19-089e3c220227,"Чуйкова, 53",37,2,3,Косметический,1762
154b1329-3b73-42aa-ad12-5951487e55d7,"Тазетдинова, 1",56,2,3,Без отделки,1434
1eafd674-d125-4f04-9e20-bde770234e01,"Лукина, 1А",44,2,2,Косметический,1731
167ed885-6b2e-4d6c-8a8e-a1464ad0dffa,"Фучика, 151",54,1,11,Косметический,1882
7223fa03-737d-404b-aa38-2b723a7b9fa1,"Толстого, 18",44,2,5,Без отделки,1546
7dcd0df0-934f-4d89-8242-b8162fa9b084,"Кулахметова, 5",17,1,4,Косметический,1692
03cac48f-faf5-4c94-b167-c2f70a88e754,"Закиева, 7",51,2,6,Косметический,1434
88688cf4-217c-4b7c-8cb1-ffe12426a61e,"Техническая, 39Б",21,2,3,Косметический,1680
453ec920-cb4b-41a1-9ebd-08fc79ec35eb,"Блюхера, 2",50,1,-2,Косметический,1911
03ea34a5-3d0e-4448-8c81-632c2ace064d,"Рахлина, 5",77,2,12,Евроремонт,1674
2150e20f-ea6f-4a9e-86e4-b53279b91f20,"Фучика, 82",46,1,7,Косметический,1517
18fec82b-b193-4892-bd53-522ccc71fc7d,"Сафиуллина, 8",12,1,9,Без отделки,1729
34eec478-7f99-4b5c-bccf-201efb88a558,"Солидарности, 14",18,1,3,Косметический,1680
449e282c-0a2a-41ca-a11b-3dbe8d98800b,"Ярышлар, 6",27,1,4,Без отделки,1609
087490a8-5574-49cc-878e-4dc09a787957,"Ямашева, 112",51,2,5,Косметический,1822
8159d5f8-35a2-48d0-89fc-8a3e7397d5eb,"Тыныч, 1",52,2,6,Нет информации,1622
fe0b357b-e00a-4075-aecf-78138546698f,"Короленко, 93",42,2,4,Без отделки,1373
b3b48338-9b4c-45d7-a472-3ca0fa18b97f,"Химиков, 33",13,1,2,Косметический,1496
7247247d-9530-4765-9b42-45a5de1d6d5a,"Ямашева, 31",92,4,3,Без отделки,1878
a391a9dc-a15e-4828-a23e-e86aca34bcc9,"Латыпова, 34",100,3,6,Косметический,1608
46d07910-862c-4bc7-843d-783382fc970c,"Тэцевская, 4Б",48,2,9,Евроремонт,1727
527e3172-a3d5-4c88-9a63-f88885b19054,"Чистопольская, 82",126,3,5,Евроремонт,1497
461113f1-72a9-4d75-8d9f-e2a55a629828,"Кутуя, 44",74,2,7,Косметический,1818
eadb1ef6-da2e-4f5e-ad9c-7843d4c20960,"Можайского, 19",64,3,2,Евроремонт,1911
1e9bdef9-22eb-411b-891b-b66d8d66306d,"Усманова, 22",32,1,1,Косметический,1694
9198db18-0775-4bff-96e4-9deb4f66fc8e,"Гагарина, 79",37,2,5,Нет информации,1609
cf86bce3-b099-4819-96d9-7a688ca650e7,"Вагапова, 20",40,1,4,Косметический,1910
728f10e0-3a5e-40dc-a9db-bcd3f16630b4,"Ф.Амирхана, 24",50,2,9,Косметический,1878
8c85ff64-b232-43fc-b6e5-0e4db21fb744,"Копылова, 3",17,1,3,Евроремонт,1608
2400c912-8b90-42e3-9a36-a625856832b9,"Солидарности, 6",29,1,3,Евроремонт,1882
2858b016-3506-46db-b67f-959690563afa,"Дубравная, 3",65,3,2,Евроремонт,1883
b4567cf1-e35d-4561-91ae-51508f744e26,"Роторная, 11",18,1,1,Евроремонт,1579
78b99591-b7c5-44af-bc8a-804f582c4875,"Кулахметова, 23",44,1,13,Евроремонт,1394
f8138d63-78b0-4b01-8409-8309ab6bf447,"Лумумбы, 58",68,3,1,Косметический,1372
911032a9-60d7-48a3-a9ad-02880dd9b899,"Аметьевская магистраль, 18 К3",96,3,5,Без отделки,1480
326645a1-0b14-46c3-a6f8-11d0ba673fd2,"Сафиуллина, 6 К3",43,2,7,Косметический,1626
9222ebbc-2f9b-4174-9358-87a3a4b1dbac,"Декабристов, 186",30,1,4,Нет информации,1546
c6688b52-865c-4fdb-8a32-d9c1489f378e,"Фурманова, 25",18,1,3,Косметический,1401
e9ccaf13-c361-4f64-8d57-a41135404903,"Чуйкова, 43",51,1,10,Косметический,1434
37c6b47b-d29c-46ca-9c23-e093b7aa37dc,"Файзи, 17",40,1,1,Евроремонт,1911
9892eabc-4a94-4375-b1f4-5444fc99c598,"Вагапова, 24/16",37,1,1,Косметический,1731
3ef3c860-d555-40e1-aa19-3226eae31209,"Тэцевская, 4Е",47,2,1,Косметический,1815
91366b22-e665-4a66-9c3f-2323d2303ddd,"Касимовых, 30",30,1,1,Нет информации,1433
f8eabccb-3d52-4f37-8caa-7ac9e8d2c288,"Максимова, 1",38,1,7,Косметический,1731
60ff95b2-c4d0-415c-81e3-b546dceee45b,"Фучика, 42",49,2,6,Евроремонт,1762
4393d16a-fdcf-470a-a06c-251af89668bc,"Тунакова, 41А",40,2,3,Косметический,1911
844cc9a9-de57-47a7-ad3b-5e7f82a7a4a1,"Победы, 56",50,2,5,Косметический,1889
0ccfa935-57f5-41c8-b708-e6d8490e71e4,"Лазарева, 2",32,1,4,Косметический,1731
e8971a2b-a201-4308-8c02-9de8b8c819e9,"Гали, 3",53,2,9,Косметический,1730
f81208f9-1a59-4eea-bf68-3db0fa8bc48a,"Королева, 41",43,3,5,Косметический,1630
c5aa78b9-7262-4e7e-82b3-0e8736b98392,"Глушко, 39",43,1,15,Косметический,1578
f3bfdae3-4562-42e5-8798-8f59438cc934,"Белинского, 35",44,2,3,Косметический,1745
0f616179-010a-4b6f-a6f4-794bc9c85292,"Сабан, 1А",70,2,9,Евроремонт,1729
af384dfc-8733-482a-969e-b952f99e3b02,"Хороводная, 50",65,2,8,Евроремонт,1373
e0a752d1-8f0e-47c4-9165-3298d18f61dd,"Рахлина, 13",46,1,2,Евроремонт,1480
e2963e26-46c6-4d59-91a5-fa622d8e5af3,"Усманова, 21",32,1,3,Косметический,1547
5d1b6539-e1b9-4e5f-a3b8-9d1e4580e075,"Красной Позиции, 13",31,1,4,Евроремонт,1433
9afd667e-3b9c-47b9-bced-ed943c186d2c,"Лукина, 14",65,3,7,Без отделки,1789
a99887fc-0ff4-4acd-8e80-903ca20ff8ce,"Коллективная, 39",32,1,4,Косметический,1731
2b9220a6-9f2b-4b40-a7e1-a5e1d1d9af97,"Заря, 3А",33,1,3,Косметический,1517
d45327e1-d029-438a-bb9d-f5d1c1f0ca79,"Чистопольская, 71Б",106,3,2,Без отделки,1401
cf437b3d-3553-4a91-8465-908543ce2874,"Гаврилова, 54",33,1,1,Косметический,1609
ee73bc1a-1a3f-4e48-ba0e-785c27116f38,"Мкр Октябрьский Городок, 1/149",78,4,2,Евроремонт,1729
d9dde5c1-8a38-482c-b27c-bcfb6d8db444,"Танковая, 2",68,2,6,Без отделки,1882
da80eae0-ab52-4a44-b609-0fb264407d0c,"Блюхера, 81",33,1,1,Косметический,1679
4268b68a-e961-45ee-958b-cf8be54d1f9a,"Урманче, 7",93,3,2,Евроремонт,1401
4bcb1504-1cfa-4fd6-8b93-1860640c678d,"Мира, 62 К2",34,1,10,Нет информации,1373
be4a3d1f-1c35-426d-b889-9d80f5bf147d,"Челюскина, 27А",31,1,3,Косметический,1911
c9930900-7185-4cdc-84c9-fc34122f7421,"Батыева, 1",44,1,7,Косметический,1619
51e2577c-51eb-4bc8-8136-8bc4bbe5f5c9,"Ф.Амирхана, 91А",59,2,5,Евроремонт,1546
0a7bbe27-9db5-4eb3-a16a-d1ef93a41853,"Ф.Амирхана, 85",36,1,8,Косметический,1434
be5382a0-481a-4238-95e9-61f33d4f9eb5,"Курынова, 10 К2",50,2,3,Нет информации,1433
46cc9c33-485b-4d81-8a51-2611a9519c1c,"Советская, 22А",43,1,3,Косметический,1731
b2723723-5ee3-411d-a4fd-649837b8a99d,"Фучика, 86",41,1,9,Косметический,1609
0bf17b50-b557-4513-8455-dea1b292d448,"Мусина, 71",36,1,9,Евроремонт,1811
c884b9e2-097e-4091-8589-324e48b2ff81,"Дементьева, 31",18,1,2,Евроремонт,1731
a3e0366f-0a30-4fdd-88b9-08fd0ba6d8b5,"Ямашева, 89",47,2,6,Нет информации,1402
9c9657c6-81ba-42ae-adf8-6cc7c209ae40,"Короленко, 93А",31,1,4,Косметический,1546
2c0eb7ae-4f54-4a00-b707-bf69641fb8a7,"Гали, 7",63,3,5,Без отделки,1911
4f355a2d-7959-4ba5-9cf6-465a935cde39,"Миля, 25",50,2,6,Без отделки,1639
2778dc54-c907-4663-8ce6-f0188971a2a4,"Завойского, 21Б К1",39,1,3,Без отделки,1373
77b12091-5f7c-44ba-b2cb-90caccfee64c,"Батыршина, 40 К2",30,1,1,Косметический,1408
0278a11a-7b3c-40c6-ad67-6e1341183ca6,"Роторная, 27",40,2,5,Косметический,1644
bd2a1982-bf33-40af-b8b6-7b4c99dde0f1,"Фучика, 58Б",65,2,13,Косметический,1637
8509a666-f805-4b95-bdb2-dfa347341cb1,"Кутуя, 44",74,2,7,Косметический,1760
0c893bbe-97e6-4cea-a304-772d78284e2a,"Ф.Амирхана, 35",64,3,5,Косметический,1911
316a0afc-a2bc-4601-8030-e261dfb7d1c5,"Калинина, 30",112,3,10,Евроремонт,1497
dab83b2f-d79e-4d43-b21d-0a5d8832e6b4,"Полевая, 24",43,2,5,Косметический,1852
479f28fb-1b6d-45cb-a2e0-da885b5b907f,"Енисейская, 4",18,1,3,Косметический,1547
35912274-fa41-426c-a464-ce4b74c5e61f,"Бойничная, 5",92,3,7,Евроремонт,1547
3d078992-79d3-4ba9-a8bf-e3cdfb284a29,"Ноксинский спуск, 26",18,1,1,Косметический,1609
2383250d-1925-485b-ad2f-8808f0a2a572,"Губкина, 40А",90,2,6,Косметический,1729
7020cbed-e7dc-4f5c-b173-ee12f8120598,"Курчатова, 11",32,1,1,Косметический,1651
10700a1c-1f39-405d-9681-e6ef94dc6a6a,"Фучика, 30",37,1,1,Косметический,1769
186f3ff6-89e3-4056-850d-bd73c2c1d831,"Батыева, 21",65,2,3,Евроремонт,1608
504143f4-44f0-430e-b842-715fcf84be31,"Краснококшайская, 84А",59,2,6,Без отделки,1608
20bed342-4eb8-4658-9150-4462cd44bbc2,"Габишева, 19Б",33,1,3,Косметический,1608
8922bb34-84b0-46bb-ad5e-6d736bbc99e1,"Гашека, 3",13,1,5,Косметический,1789
ede61b2f-8d46-46b5-b289-0c5ae29eab29,"Фучика, 2Б",66,3,2,Косметический,1636
99b58493-2647-44a1-8788-44221cb03146,"Гвардейская, 48 К2",24,1,5,Нет информации,1372
fc3a8ae0-151f-4c9f-aade-0065314bfce4,"Меридианная, 9",66,3,9,Косметический,1818
2c9f341b-cc8b-41fd-934f-4eefd3079deb,"Кутуя, 7",42,2,4,Евроремонт,1763
fcb5d6e4-f214-413e-8713-accffe6317cb,"Касимовых, 82",18,1,9,Косметический,1372
72560996-cd7f-4a2a-a6e7-d56a2dddb56d,"Назарбаева, 78",43,2,3,Косметический,1668
8057e2e3-068e-40a1-9304-77ac4d0169f4,"Победы, 22",54,2,6,Евроремонт,1609
2a329e0b-bc72-486b-8ada-8ddb88bd8b70,"Р.Гареева, 78А",45,1,9,Без отделки,1696
1356ef38-f276-482b-ac58-11b06edd0d98,"Урам, 1 К К4",53,2,4,Без отделки,1701
9f1b3d0b-ff68-4972-be10-3cd1dbd2f578,"Вишневского, 53/2",71,3,9,Евроремонт,1608
b2ea8252-f062-4672-a260-fb6181674d09,"Магаданская, 18",30,1,9,Косметический,1731
3eb42a54-9bcd-4e80-b079-a60a9c5401ee,"Бигичева, 29",44,1,1,Косметический,1625
6583a31c-ad7b-4519-8a1d-0d0bce3e18da,"Гашека, 3",18,1,2,Косметический,1609
735fdc94-177e-461e-a3bb-8ae646198456,"Солидарности, 14",18,1,3,Косметический,1911
b28be8e8-79ee-42a1-afb4-b847ef4094ee,"Зинина, 20",116,3,5,Косметический,1882
3dbd2cf1-24a8-428f-aaef-e82f5bd1ef58,"Карбышева, 12А",71,2,3,Без отделки,1731
151f5337-049b-46ad-951f-514b5a17ef18,"Ноксинский спуск, 41",33,1,5,Косметический,1534
e5f5765e-41a8-4cf2-afce-fe9354382325,"Блюхера, 79",34,1,3,Косметический,1621
7f613f57-1090-4614-a4df-dae00cf821c5,"1 Мая, 22",28,1,1,Евроремонт,1906
5fac232f-4b38-4df6-99cf-3fe5094f87d2,"Лазарева, 2",32,1,2,Косметический,1731
b8375eb0-d956-4df7-b6f5-fcc795d96dfe,"Шоссейная, 21А",30,1,3,Нет информации,1517
a15fe272-02ad-4964-bc89-402fcecc01f3,"Чкалова, 10",32,1,4,Евроремонт,1546
c53af514-b2b9-4b4e-9367-c602d06dcc75,"Табеева, 1",39,1,3,Евроремонт,1373
96dc7b69-9cff-43b3-a40f-df7bd0658c62,"Победы, 62 К1",55,2,5,Косметический,1787
9c8f93ce-ed81-4422-a690-992f7b357be0,"Четаева, 43",33,1,10,Косметический,1517
b0689c4d-f457-49a4-89e2-3496f4b07c35,"Октябрьская, 1",13,1,2,Без отделки,1911
26e68f0c-5159-4df3-a436-c42faacb4d4c,"Восстания, 123А",36,1,1,Евроремонт,1702
1640ee2a-345b-48c0-b318-35395c87b0f0,"Гагарина, 81",36,2,3,Косметический,1608
53b494e4-36a4-4f8e-94dc-06367f0abe5d,"Завойского, 13",108,3,10,Косметический,1818
ae1b5d2b-b3d1-4970-aa45-e5be05431086,"Карбышева, 12",103,3,17,Без отделки,1818
fd920d8a-a441-431f-9e31-3d6ca1c9d954,"Приволжская, 102 К2",66,2,8,Косметический,1835
5e80b11e-a3c7-4ed9-8033-7e74a1ce790c,"Максимова, 7/6",39,1,4,Косметический,1730
06e9d6dd-4619-4d80-8bd1-86bef6df4af1,"Аббасова, 23А",76,3,8,Евроремонт,1480
61833298-273e-4a6c-bfcc-4cc4736e6bc7,"Декабристов, 162",60,2,4,Нет информации,1608
75bf2088-ea70-4d26-be4c-3f6987347152,"Урманче, 6",86,3,7,Евроремонт,1608
57273b7d-94c5-4676-8475-86a444754357,"Сабан, 1А",33,1,2,Косметический,1721
5b7cc4f4-d4f8-4097-8c93-741caba90fed,"Гудованцева, 45",17,1,2,Евроремонт,1870
41f48fde-5d2e-4a0f-91aa-04f7e7363595,"Фурманова, 25",18,1,3,Евроремонт,1406
4cc425c1-4da5-4b8a-8798-25c1b105f3f4,"Гали, 7А",36,1,1,Евроремонт,1879
9b47ecb8-2d8c-42b8-95b2-78f9c077a02a,"Четаева, 36",45,2,8,Нет информации,1372
839211c7-99af-4361-80cd-7b9d191ba95e,"Ленинградская, 22",58,1,2,Косметический,1911
9c185a1b-460d-4006-be1b-7427423a7ad1,"Латышских Стрелков, 2А",41,2,6,Косметический,1743
a54de7eb-b694-4687-8d0b-c84e4d23d263,"Минская, 22",38,1,2,Евроремонт,1546
783e651e-adac-46fc-9819-9419984f9fdb,"Лукина, 11 К1",52,2,6,Нет информации,1517
591bf36b-c022-4f97-9c60-73831491a4d4,"Зинина, 1",121,4,9,Евроремонт,1701
3aa7794d-0809-4c18-9d56-39409255d32e,"Лаврентьева, 10",63,3,7,Косметический,1762
bebc046b-3c50-44d5-aad8-664319432268,"Стадионная, 1",25,1,5,Косметический,1882
e3b5bb33-1c6f-4bdf-9b14-7d549ddaa636,"Фучика, 16",62,3,2,Евроремонт,1401
ab7f922f-45f6-4ba7-a91c-81e4edd4cb1b,"Победы, 139 К2",92,3,9,Евроремонт,1518
19724a8c-231c-4538-899a-e8f5e5b10bdb,"Вагапова, 18",54,2,7,Евроремонт,1761
a3b0c427-f4bc-4d0f-b25d-20b26fbb5d45,"Ибрагимова, 19",31,1,2,Евроремонт,1761
cf625af9-2b40-468d-875e-07ef535cf154,"Камалеева, 1",107,3,33,Без отделки,1789
9950025e-f3ce-4046-88a1-4af9e9554987,"Касимовых, 22/7",14,1,3,Евроремонт,1479
79b19604-35e2-46b6-a945-d2d5b82eade4,"Ново-Азинская, 47",24,1,5,Евроремонт,1761
24db7b72-e359-47dc-940c-b3e27b9f34d2,"Мало-московская, 26",43,1,2,Косметический,1435
b4d504a8-48dd-47ec-8c93-a35becb69493,"Королева, 16",43,2,1,Косметический,1852
7df87c2a-e737-48b2-8090-b38b35956496,"Восстания, 21",13,1,3,Евроремонт,1579
16529807-fd7a-4208-be57-d89d8494ef51,"Коллективная, 35",31,1,4,Косметический,1396
